|url|number_of_rooms|region|price_dollar|what_floor|max_of_floors|type|state|house_type|ceiling_height|area|kitchen_area|year|heating|furniture|docs|exchange_possible|installment_plan|mortgage_possible|from_whom|lat|lon|added|upped|view|like
5652|https://www.house.kg/details/258930664ed8e6f289ff3-53801147|4-комн. кв., 119 м2|Бишкек|155000.0|10|12|элитка|евроремонт|кирпичный|3 м.|119 м2|м2|2019 г.|центральное|полностью меблирована|договор купли-продажи, технический паспорт||||от агента|42.8471|74.6409|Добавлено 1 год назад|Поднято 7 часов назад|1775.0|
5653|https://www.house.kg/details/732641166e690ff8da779-22054548|1-комн. кв., 50 м2|Бишкек|100000.0|11|14|элитка|евроремонт|монолитный|3 м.|50 м2||2022 г.|на газе|частично меблирована|договор долевого участия|обмен не предлагать|нет|нет|от собственника|42.8171|74.6059|Добавлено 5 дней назад|Поднято 7 часов назад|161.0|1.0
5654|https://www.house.kg/details/589100566e45a93acf989-71204849|2-комн. кв., 74 м2|Бишкек|75000.0|9|9|элитка|под самоотделку (псо)|монолитный||74 м2||2024 г.|центральное||договор долевого участия, красная книга||||от агента|42.8712|74.624|Добавлено 7 дней назад|Поднято 7 часов назад|193.0|2.0
5655|https://www.house.kg/details/123323164e09540c6d760-70965541|4-комн. кв., 220 м2|Бишкек|350000.0|10|11|элитка|евроремонт|монолитный||220 м2|||||||||от агента|42.8793|74.5838|Добавлено 1 год назад|Поднято 7 часов назад|2472.0|6.0
5656|https://www.house.kg/details/274568966e453686d1837-22771358|4-комн. кв., 190.2 м2|Бишкек|370000.0|3|14|элитка|евроремонт|кирпичный|3.5 м.|190.2 м2||2024 г.|на газе|полностью меблирована|договор купли-продажи, договор долевого участия, красная книга, технический паспорт|рассмотрю варианты|есть||от собственника|42.82|74.5854|Добавлено 7 дней назад|Поднято 7 часов назад|154.0|1.0
5657|https://www.house.kg/details/947954365f1d5a4cd4bd1-44230390|3-комн. кв., 180 м2|Бишкек|306000.0|2|3|элитка|евроремонт|кирпичный||180 м2|||||||||от агента|42.8361|74.5974|Добавлено 6 месяцев назад|Поднято 7 часов назад|1723.0|2.0
5658|https://www.house.kg/details/7435971662c8120a61582-85859422|2-комн. кв., 117 м2|Бишкек|171000.0|3|10|элитка|евроремонт|монолитный||117 м2||2014 г.|центральное|полностью меблирована|технический паспорт, красная книга|обмен не предлагать|нет|есть|от собственника|42.8147|74.6364|Добавлено 5 месяцев назад|Поднято 7 часов назад|1707.0|3.0
5659|https://www.house.kg/details/100462866ebb7069b6a59-40199387|3-комн. кв., 100 м2|Бишкек|135000.0|6|12|элитка|евроремонт|монолитный|3 м.|100 м2||2023 г.|на газе|полностью меблирована|договор долевого участия, красная книга||||от агента|42.8138|74.6191|Добавлено 1 день назад|Поднято 7 часов назад|63.0|
5660|https://www.house.kg/details/552172966ea57d91f7d09-45820117|1-комн. кв., 33 м2|Бишкек|36000.0|3|4|индивид. планировка|хорошее|кирпичный||33 м2||2014 г.|электрическое||||||от агента|42.9032|74.5733|Добавлено 2 дня назад|Поднято 7 часов назад|61.0|
5661|https://www.house.kg/details/5747343668e58ce418a86-09792417|3-комн. кв., 92 м2|Бишкек|132000.0|7|9|107 серия|евроремонт|панельный||92 м2|||центральное|полностью меблирована|договор купли-продажи, красная книга|||есть|от агента|42.8698|74.591|Добавлено 2 месяца назад|Поднято 7 часов назад|759.0|2.0
5662|https://www.house.kg/details/810213266a88ffa45eb42-43446921|1-комн. кв., 38 м2|Бишкек|37500.0|1|5|108 серия|под самоотделку (псо)|монолитный||38 м2||2023 г.|на газе||договор долевого участия||||от агента|42.9025|74.5863|Добавлено 2 месяца назад|Поднято 7 часов назад|409.0|1.0
5663|https://www.house.kg/details/135834266de846f591e41-07351364|1-комн. кв., 53 м2|Бишкек|57500.0|2|9|108 серия|евроремонт|монолитный||53 м2||2024 г.|на газе||красная книга||||от агента|42.8566|74.6386|Добавлено 11 дней назад|Поднято 7 часов назад|178.0|
5664|https://www.house.kg/details/199500166e7ae96971966-24855184|1-комн. кв., 30 м2|Бишкек|38000.0|3|3|индивид. планировка|хорошее|кирпичный||30 м2||2016 г.|электрическое||||||от агента|42.8577|74.5684|Добавлено 4 дня назад|Поднято 7 часов назад|109.0|
5665|https://www.house.kg/details/210224266e26fc43e3df8-40451979|1-комн. кв., 45 м2|с. Кок-Джар|58500.0|5|9|106 серия улучшенная|хорошее|панельный||45 м2||2018 г.|на газе||||||от агента|42.8158|74.6479|Добавлено 8 дней назад|Поднято 7 часов назад|125.0|
5666|https://www.house.kg/details/746106066e87923d020e5-91283132|2-комн. кв., 50 м2|Бишкек|61500.0|5|5|индивид. планировка|среднее|кирпичный||50 м2||1990 г.|центральное||договор купли-продажи, технический паспорт, красная книга||||от агента|42.8756|74.6405|Добавлено 4 дня назад|Поднято 7 часов назад|86.0|
5667|https://www.house.kg/details/303842866a9e43b3f3f31-79600318|3-комн. кв., 130 м2|Бишкек Октябрьский район|162500.0|7|12|элитка|под самоотделку (псо)|монолитный|3.3 м.|130 м2||2020 г.|центральное||договор купли-продажи, технический паспорт, акт ввода в эксплуатацию, красная книга||||от агента|42.8334|74.6318|Добавлено 2 месяца назад|Поднято 7 часов назад|443.0|
5668|https://www.house.kg/details/843086466e87698487fa7-23065946|3-комн. кв., 70 м2|Бишкек|98000.0|2|5|индивид. планировка|хорошее|кирпичный||70 м2||1990 г.|центральное||договор купли-продажи, технический паспорт, красная книга||||от агента|42.8758|74.6407|Добавлено 4 дня назад|Поднято 7 часов назад|73.0|
